EOGNoiseDuration,blinkIntervalAvg,blinkIntervalMax,blinkSpeed,blinkSpeedStd,blinkStrength,blinkStrengthMax,blinkStrengthMin,bodyMoveVertical,cadence,capturedAt,eyeMoveBigHorizontal,eyeMoveBigVertical,eyeMoveHorizontal,eyeMoveVertical,fitError,focus,footholdLeft,footholdRight,numBlinkBurst,numBlinks,numSteps1000,numSteps280,numSteps310,numSteps340,numSteps370,numSteps400,numSteps430,numSteps460,numSteps500,numSteps530,numSteps560,numSteps590,numSteps620,numSteps650,numSteps680,numSteps710,numSteps750,numSteps780,numSteps810,numSteps840,numSteps870,numSteps900,numSteps930,numSteps960,numStoredData,pitchAvg,pitchDiff,powerLeft,rollAvg,rollDiff,sittingPostureIndex1,sittingPostureIndex2,sittingPostureIndex3,sleepy
10,8633.333,31610,158,12,74,144,39,,0,"Tue, 17 May 2016 17:52:00 +0900",2.4,25.2,6,45.6,0,3,0,0,1.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,4,0,0,1,13,6,1
17,1978,1978,202,96,82,123,34,,0,"Tue, 17 May 2016 17:53:00 +0900",1.395349,55.81395,5.581395,29.30233,0,1,0,0,11.16279,25.11628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,4,0,0,6,12,6,1
17,5862.333,5862.333,188,59,63,106,41,,108,"Tue, 17 May 2016 17:54:00 +0900",0,11.16279,8.372093,48.83721,0,0,63,60,0,8.372093,0,0,0,0,0,1,0,1,6,1,1,4,4,1,1,0,1,0,0,0,0,0,0,0,129,-4.99,4.43,4,2.93,5.18,12,11,12,0
59,0,0,0,0,0,0,0,,125,"Tue, 17 May 2016 17:55:00 +0900",60,120,0,0,3,0,57,57,0,0,0,0,0,0,1,5,9,45,48,5,4,6,1,0,0,0,1,0,0,0,0,0,0,0,128,-3.89,3.08,4,1.72,3.35,12,12,12,0
36,2884,2884,163,54,82,111,45,,93,"Tue, 17 May 2016 17:56:00 +0900",5,47.5,25,32.5,0,0,59,61,5,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,127,-8.15,1.37,4,3.43,3.71,11,12,11,0
59,0,0,0,0,0,0,0,,121,"Tue, 17 May 2016 17:57:00 +0900",60,60,0,0,3,0,59,57,0,0,0,1,0,0,1,2,3,17,47,24,12,5,0,0,2,0,0,0,0,0,0,0,0,0,126,-7.17,4.43,4,2.99,4.93,17,12,16,0
25,5413.333,5413.333,153,25,52,61,45,,115,"Tue, 17 May 2016 17:58:00 +0900",0,10.28571,13.71429,49.71429,0,0,60,58,0,6.857143,0,0,0,0,0,1,6,4,5,5,5,4,6,2,0,1,0,0,0,0,0,0,0,0,125,-7.39,2.85,4,3.53,4.19,17,1,1,0
11,7260.167,7260.167,168,38,79,113,54,,0,"Tue, 17 May 2016 17:59:00 +0900",4.897959,22.04082,14.69388,57.55102,0,2,0,0,0,7.346939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,4,0,0,12,12,12,1
0,0,0,150,0,45,45,45,,0,"Tue, 17 May 2016 18:00:00 +0900",1,7,9,43,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,4,0,0,12,18,12,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:01:00 +0900",0,0,0,28,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,4,0,0,12,12,12,1
1,12006.5,34990,150,70,64,90,42,,0,"Tue, 17 May 2016 18:02:00 +0900",0,8.135593,5.084746,42.71186,0,2,0,0,1.016949,4.067797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,4,0,0,7,6,11,1
2,2484.333,2570,125,35,70,100,40,,0,"Tue, 17 May 2016 18:03:00 +0900",0,12.41379,1.034483,47.58621,0,2,0,0,0,2.068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,4,0,0,11,6,11,1
3,3363,8280,146,26,66,131,32,,0,"Tue, 17 May 2016 18:04:00 +0900",0,8.421053,0,44.21053,0,2,0,0,3.157895,10.52632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,4,0,0,6,12,6,2
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:05:00 +0900",0,0,0,26,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,4,0,0,6,5,10,2
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:06:00 +0900",0,1,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,4,0,0,6,6,5,0
0,8950,8950,255,115,69,78,59,,0,"Tue, 17 May 2016 18:07:00 +0900",0,6,4,43,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,4,0,0,6,11,6,2
1,9538.333,15710,140,14,75,108,34,,0,"Tue, 17 May 2016 18:08:00 +0900",0,3.050847,0,51.86441,0,2,0,0,1.016949,4.067797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,4,0,0,11,12,6,1
2,0,0,150,0,32,32,32,,0,"Tue, 17 May 2016 18:09:00 +0900",0,1.034483,1.034483,39.31034,0,2,0,0,0,1.034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,4,0,0,11,6,6,1
2,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:10:00 +0900",1.034483,1.034483,1.034483,54.82758,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,4,0,0,1,1,1,1
0,21380,40940,137,34,82,96,56,,0,"Tue, 17 May 2016 18:11:00 +0900",0,3,0,47,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,4,0,0,7,7,1,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:12:00 +0900",0,2,0,35,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,4,0,0,6,1,6,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:13:00 +0900",0,1,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,4,0,0,6,6,6,0
0,1840,3900,126,23,59,85,38,,0,"Tue, 17 May 2016 18:14:00 +0900",1,2,2,39,0,2,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,4,0,0,6,6,6,1
2,26109.67,27520,213,56,47,60,39,,0,"Tue, 17 May 2016 18:15:00 +0900",0,5.172414,1.034483,49.65517,0,2,0,0,0,3.103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,4,0,0,7,6,6,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:16:00 +0900",0,3,0,40,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,4,0,0,10,6,5,1
8,6907.333,15140,165,25,54,61,49,,0,"Tue, 17 May 2016 18:17:00 +0900",1.153846,21.92308,5.769231,51.92308,0,2,0,0,0,6.923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,4,0,0,6,6,5,1
0,17690,47540,180,53,49,64,41,,0,"Tue, 17 May 2016 18:18:00 +0900",0,4,0,46,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,4,0,0,6,6,1,1
7,10679.5,30400,163,46,58,74,37,,0,"Tue, 17 May 2016 18:19:00 +0900",0,13.58491,1.132076,55.4717,0,2,0,0,0,4.528302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,4,0,0,6,1,1,1
4,3733.333,9530,180,68,68,92,41,,0,"Tue, 17 May 2016 18:20:00 +0900",0,17.14286,1.071429,41.78572,0,1,0,0,2.142857,11.78571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,4,0,0,6,5,6,1
0,12030,31500,168,15,67,96,42,,0,"Tue, 17 May 2016 18:21:00 +0900",0,10,1,31,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,4,0,0,6,6,6,1
2,1527.333,1580,330,20,98,153,42,,0,"Tue, 17 May 2016 18:22:00 +0900",0,10.34483,0,53.7931,0,2,0,0,0,2.068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,4,0,0,6,5,5,3
4,8204,9070,158,26,74,111,44,,0,"Tue, 17 May 2016 18:23:00 +0900",0,17.14286,1.071429,47.14286,0,2,0,0,0,4.285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,4,0,0,5,11,6,3
11,4614.167,4614.167,218,46,72,160,37,,0,"Tue, 17 May 2016 18:24:00 +0900",0,20.81633,3.67347,36.7347,0,2,0,0,2.44898,7.346939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,4,0,0,5,6,11,3
4,1726.667,4600,206,85,61,98,31,,0,"Tue, 17 May 2016 18:25:00 +0900",0,16.07143,2.142857,56.78572,0,2,0,0,3.214286,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,4,0,0,6,6,6,2
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:26:00 +0900",0,2,0,54,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,4,0,0,1,6,6,1
0,0,0,130,0,48,48,48,,0,"Tue, 17 May 2016 18:27:00 +0900",0,4,0,59,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,4,0,0,6,6,10,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:28:00 +0900",0,2,1,52,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,4,0,0,6,6,6,1
10,4225,15400,177,52,90,154,38,,0,"Tue, 17 May 2016 18:29:00 +0900",2.4,32.4,8.4,32.4,0,2,0,0,1.2,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,4,0,0,11,7,6,1
2,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:30:00 +0900",0,7.241379,1.034483,25.86207,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,4,0,0,7,6,1,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:31:00 +0900",0,1,0,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,4,0,0,6,6,6,0
2,5490.667,10110,187,76,77,106,33,,0,"Tue, 17 May 2016 18:32:00 +0900",0,6.206897,0,44.48276,0,2,0,0,1.034483,6.206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,4,0,0,11,6,6,1
4,5628,20340,181,77,67,120,34,,0,"Tue, 17 May 2016 18:33:00 +0900",0,38.57143,3.214286,46.07143,0,2,0,0,0,9.642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,4,0,0,6,1,6,1
2,5713,13070,222,94,71,128,45,,0,"Tue, 17 May 2016 18:34:00 +0900",0,36.2069,1.034483,42.41379,0,1,0,0,0,10.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,4,0,0,6,11,6,1
0,4020,9480,145,26,67,107,39,,0,"Tue, 17 May 2016 18:35:00 +0900",0,12,0,59,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,4,0,0,6,11,6,1
12,4504,4504,190,80,76,125,51,,0,"Tue, 17 May 2016 18:36:00 +0900",0,27.5,2.5,47.5,0,1,0,0,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,4,0,0,6,11,1,1
2,4601.333,11200,220,85,66,93,38,,0,"Tue, 17 May 2016 18:37:00 +0900",1.034483,17.58621,0,69.31035,0,1,0,0,1.034483,13.44828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,4,0,0,6,25,25,1
0,0,0,160,0,70,70,70,,0,"Tue, 17 May 2016 18:38:00 +0900",0,0,1,41,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,4,0,0,25,25,25,1
0,450,450,210,50,60,67,52,,0,"Tue, 17 May 2016 18:39:00 +0900",0,0,0,38,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,4,0,0,25,25,0,1
4,1073.333,1960,238,103,87,107,73,,0,"Tue, 17 May 2016 18:40:00 +0900",2.142857,4.285715,1.071429,39.64286,0,2,0,0,1.071429,4.285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,4,0,0,0,6,6,3
1,1111.167,2920,180,52,101,140,73,,0,"Tue, 17 May 2016 18:41:00 +0900",0,11.18644,1.016949,29.49152,0,2,0,0,3.050847,6.101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,4,0,0,6,6,6,2
2,4011.667,25010,165,67,80,111,45,,0,"Tue, 17 May 2016 18:42:00 +0900",0,7.241379,2.068965,41.37931,0,3,0,0,6.206897,11.37931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,4,0,0,11,6,6,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:43:00 +0900",0,0,1,23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,4,0,0,6,5,5,1
6,6858,24180,187,82,87,120,45,,0,"Tue, 17 May 2016 18:44:00 +0900",1.111111,5.555555,2.222222,31.11111,0,3,0,0,3.333333,7.777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,4,0,0,10,11,11,1
14,3419.333,3419.333,220,86,83,163,37,,0,"Tue, 17 May 2016 18:45:00 +0900",1.304348,11.73913,3.913043,48.26087,0,2,0,0,1.304348,6.521739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,4,0,0,12,11,11,1
2,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:46:00 +0900",0,5.172414,0,34.13793,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,4,0,0,7,7,6,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:47:00 +0900",0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,4,0,0,6,7,7,0
4,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:48:00 +0900",0,2.142857,0,11.78571,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,4,0,0,7,6,7,0
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 18:49:00 +0900",0,1,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,4,0,0,6,6,6,0
0,2020,2140,137,19,71,102,47,,0,"Tue, 17 May 2016 18:50:00 +0900",0,2,0,26,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,4,0,0,6,6,6,1
0,0,0,130,0,39,39,39,,0,"Tue, 17 May 2016 18:51:00 +0900",0,2,1,29,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,4,0,0,6,6,6,1
6,10071,33090,176,57,83,121,63,,0,"Tue, 17 May 2016 18:52:00 +0900",0,4.444445,0,41.11111,0,3,0,0,0,5.555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,4,0,0,11,7,11,1
1,7886.333,19730,144,44,58,91,36,,0,"Tue, 17 May 2016 18:53:00 +0900",0,13.22034,1.016949,33.55932,0,2,0,0,1.016949,7.118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,4,0,0,6,3,12,1
1,13324.17,21470,140,22,57,72,44,,0,"Tue, 17 May 2016 18:54:00 +0900",0,9.152542,1.016949,56.94915,0,2,0,0,0,4.067797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,4,0,0,12,7,1,1
8,7505.333,22220,145,27,82,99,61,,0,"Tue, 17 May 2016 18:55:00 +0900",2.307692,12.69231,8.076923,61.15384,0,2,0,0,1.153846,4.615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,4,0,0,1,1,6,1
17,1562.333,1562.333,179,70,89,148,50,,0,"Tue, 17 May 2016 18:56:00 +0900",2.790698,46.04651,15.34884,23.72093,0,1,0,0,6.976744,22.32558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,4,0,0,0,0,11,1
20,6646.667,6646.667,214,88,90,167,49,,0,"Tue, 17 May 2016 18:57:00 +0900",0,31.5,6,60,0,2,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,4,0,0,6,0,6,1
14,3189.333,3189.333,204,110,69,134,38,,0,"Tue, 17 May 2016 18:58:00 +0900",0,20.86957,0,58.69565,0,2,0,0,3.913043,9.130434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,4,0,0,0,0,0,1
18,6055,6055,188,61,89,166,48,,0,"Tue, 17 May 2016 18:59:00 +0900",0,30,0,68.57143,0,2,0,0,1.428571,8.571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,4,0,0,6,0,0,1
10,5908.333,25270,144,35,90,139,42,,0,"Tue, 17 May 2016 19:00:00 +0900",2.4,20.4,7.2,62.4,0,2,0,0,1.2,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,4,0,0,0,0,0,1
1,3490.833,3550,200,90,62,76,47,,0,"Tue, 17 May 2016 19:01:00 +0900",1.016949,13.22034,1.016949,60,0,2,0,0,0,2.033898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,4,0,0,0,5,1,2
6,468,710,147,12,102,189,36,,0,"Tue, 17 May 2016 19:02:00 +0900",0,13.33333,1.111111,38.88889,0,2,0,0,2.222222,3.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,4,0,0,6,6,6,1
0,5560,24670,153,58,53,74,33,,0,"Tue, 17 May 2016 19:03:00 +0900",1,13,0,53,0,3,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,0,0,0,1
2,5403.667,24210,147,35,67,137,37,,0,"Tue, 17 May 2016 19:04:00 +0900",0,5.172414,1.034483,67.24138,0,3,0,0,3.103448,7.241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,4,0,0,6,1,0,1
0,19270,19270,190,30,45,55,34,,0,"Tue, 17 May 2016 19:05:00 +0900",0,3,1,60,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,4,0,0,1,0,0,1
2,6157.667,12300,238,71,63,109,34,,0,"Tue, 17 May 2016 19:06:00 +0900",1.034483,17.58621,4.137931,40.34483,0,2,0,0,2.068965,8.275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,4,0,0,7,0,1,2
1,0,0,140,0,40,40,40,,0,"Tue, 17 May 2016 19:07:00 +0900",2.033898,3.050847,1.016949,54.91525,0,2,0,0,0,1.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,4,0,0,11,6,6,1
0,3280,5310,230,90,71,103,35,,0,"Tue, 17 May 2016 19:08:00 +0900",1,4,0,34,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,4,0,0,6,6,6,3
1,4277.5,31050,165,57,81,141,36,,0,"Tue, 17 May 2016 19:09:00 +0900",0,18.30508,1.016949,54.91525,0,3,0,0,6.101695,13.22034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,4,0,0,0,1,0,1
1,11219.83,35400,164,54,68,101,46,,0,"Tue, 17 May 2016 19:10:00 +0900",0,13.22034,0,46.77966,0,3,0,0,1.016949,5.084746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,4,0,0,0,2,12,1
1,2399.333,11130,184,97,64,110,32,,0,"Tue, 17 May 2016 19:11:00 +0900",1.016949,22.37288,3.050847,64.06779,0,2,0,0,7.118644,18.30508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,4,0,0,0,6,0,1
4,2660,15930,178,71,60,110,37,,0,"Tue, 17 May 2016 19:12:00 +0900",1.071429,34.28572,3.214286,51.42857,0,2,0,0,5.357143,20.35714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,4,0,0,0,12,6,2
6,2925,10750,185,68,84,151,40,,0,"Tue, 17 May 2016 19:13:00 +0900",5.555555,36.66667,8.888889,67.77778,0,2,0,0,6.666667,18.88889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,4,0,0,6,11,12,1
5,4051.667,13670,185,64,91,147,40,,0,"Tue, 17 May 2016 19:14:00 +0900",0,14.18182,3.272727,65.45454,0,2,0,0,3.272727,14.18182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,4,0,0,12,1,1,1
9,6638.5,20820,153,27,75,99,39,,0,"Tue, 17 May 2016 19:15:00 +0900",0,14.11765,0,50.58823,0,3,0,0,2.352941,7.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,4,0,0,0,1,1,1
3,4949.5,16690,153,18,73,149,37,,0,"Tue, 17 May 2016 19:16:00 +0900",3.157895,8.421053,3.157895,60,0,3,0,0,3.157895,10.52632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,4,0,0,5,5,0,1
0,7010,31070,185,72,60,119,33,,0,"Tue, 17 May 2016 19:17:00 +0900",0,9,4,45,0,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,4,0,0,0,11,11,1
0,3960,12670,185,64,64,115,32,,0,"Tue, 17 May 2016 19:18:00 +0900",0,15,2,45,0,2,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,4,0,0,11,12,12,1
4,5721.333,18790,173,24,70,102,39,,0,"Tue, 17 May 2016 19:19:00 +0900",0,12.85714,0,55.71428,0,3,0,0,3.214286,10.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,4,0,0,12,1,1,1
0,5960,19400,149,34,58,93,33,,0,"Tue, 17 May 2016 19:20:00 +0900",0,11,4,70,0,3,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,4,0,0,1,0,0,1
0,2550,10470,163,48,70,135,38,,0,"Tue, 17 May 2016 19:21:00 +0900",0,14,0,56,0,2,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,4,0,0,5,0,1,1
2,15234.67,46540,170,29,56,83,35,,0,"Tue, 17 May 2016 19:22:00 +0900",0,11.37931,1.034483,53.7931,0,2,0,0,2.068965,4.137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,4,0,0,0,1,0,1
4,1782.667,5370,166,74,59,91,34,,0,"Tue, 17 May 2016 19:23:00 +0900",16.07143,19.28571,8.571429,42.85714,0,2,0,0,4.285715,8.571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,4,0,0,0,5,25,2
0,4720,9030,157,36,59,96,39,,0,"Tue, 17 May 2016 19:24:00 +0900",8,10,14,56,0,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,4,0,0,6,1,1,2
3,0,0,160,0,38,38,38,,0,"Tue, 17 May 2016 19:25:00 +0900",0,5.263158,0,29.47368,0,2,0,0,0,1.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,4,0,0,1,1,1,1
4,4069.333,12780,172,61,73,117,39,,0,"Tue, 17 May 2016 19:26:00 +0900",1.071429,33.21428,13.92857,46.07143,0,2,0,0,3.214286,13.92857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,4,0,0,1,6,6,2
2,6882.667,22290,183,59,56,85,35,,0,"Tue, 17 May 2016 19:27:00 +0900",0,26.89655,3.103448,51.72414,0,2,0,0,1.034483,9.310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,4,0,0,1,6,1,2
